index_code,date,open,close,low,high,volume,money,change,label
999999,2002-07-25,1675.47,1665.11,1662.38,1682.89,5268207,5268207,-0.00437808913525244,1665.09
999999,2002-07-26,1665.09,1665.09,1656.82,1670.23,5076344,5076344,-1.2011362749149782E-5,1665.67
999999,2002-07-29,1654.93,1665.67,1647.27,1665.95,4831983,4831983,3.4820822852074814E-4,1669.0
999999,2002-07-30,1666.58,1669.0,1656.85,1672.12,5887829,5887829,0.0019952067106051093,1651.59
999999,2002-07-31,1667.62,1651.59,1649.01,1671.48,5103074,5103074,-0.010541357116475688,1653.01
999999,2002-08-01,1650.05,1653.01,1639.23,1659.97,4825008,4825008,8.590389652815607E-4,1661.87
999999,2002-08-02,1653.64,1661.87,1653.17,1662.72,4031843,4031843,0.005331343606900601,1653.96
999999,2002-08-05,1661.4,1653.96,1652.4,1661.58,3803473,3803473,-0.004782461486372013,1670.62
999999,2002-08-06,1652.94,1670.62,1649.89,1679.81,6781172,6781172,0.00997234559624562,1668.06
999999,2002-08-07,1670.17,1668.06,1663.93,1670.81,3496561,3496561,-0.0015287219884176557,1659.8
999999,2002-08-08,1668.51,1659.8,1657.47,1675.3,4013094,4013094,-0.004976503193155796,1647.05
999999,2002-08-09,1658.44,1647.05,1642.77,1658.77,4636838,4636838,-0.007747184359916209,1634.57
999999,2002-08-12,1642.48,1634.57,1633.09,1642.59,4196163,4196163,-0.007635035513927222,1636.63
999999,2002-08-13,1633.68,1636.63,1633.55,1642.41,2923387,2923387,0.0012647941196239612,1646.72
999999,2002-08-14,1636.89,1646.72,1635.29,1647.09,2963373,2963373,0.006127331908278225,1634.37
999999,2002-08-15,1646.62,1634.37,1632.13,1647.07,3207423,3207423,-0.0075625470364728475,1646.79
999999,2002-08-16,1632.96,1646.79,1624.05,1652.98,5716302,5716302,0.00754801765859646,1644.3
999999,2002-08-19,1645.93,1644.3,1641.4,1650.09,3540750,3540750,-0.0015143222039773819,1671.35
999999,2002-08-20,1644.62,1671.35,1644.25,1673.92,8062757,8062757,0.016184521494600146,1673.55
999999,2002-08-21,1671.99,1673.55,1668.36,1677.95,6243427,6243427,0.0013145708225030897,1686.11
999999,2002-08-22,1672.7,1686.11,1672.43,1696.28,8882657,8882657,0.007449098813244655,1683.21
999999,2002-08-23,1686.3,1683.21,1679.11,1688.12,5499822,5499822,-0.0017228985093956568,1670.69
999999,2002-08-26,1682.14,1670.69,1668.82,1682.32,4951816,4951816,-0.00749390970197941,1679.69
999999,2002-08-27,1670.63,1679.69,1670.11,1680.06,6133730,6133730,0.005364085039501331,1676.77
999999,2002-08-28,1680.75,1676.77,1675.53,1683.51,5598880,5598880,-0.0017414433702893496,1667.32
999999,2002-08-29,1676.86,1667.32,1665.72,1680.17,4350364,4350364,-0.0056677782309335015,1666.62
999999,2002-08-30,1666.98,1666.62,1664.82,1669.14,3950754,3950754,-4.200117603293165E-4,1668.77
999999,2002-09-02,1666.34,1668.77,1663.17,1669.91,3444607,3444607,0.0012943665094651041,1674.07
999999,2002-09-03,1669.58,1674.07,1669.58,1680.28,3867721,3867721,0.003165936908253511,1663.97
999999,2002-09-04,1674.45,1663.97,1662.49,1675.96,3950597,3950597,-0.006069820970329939,1641.81
999999,2002-09-05,1662.89,1641.81,1639.82,1662.9,6016194,6016194,-0.01350338955177522,1631.38
999999,2002-09-06,1639.89,1631.38,1629.93,1644.8,5394323,5394323,-0.006387230442937785,1621.58
999999,2002-09-09,1628.45,1621.58,1617.01,1628.45,4182601,4182601,-0.006043488449536984,1625.11
999999,2002-09-10,1620.28,1625.11,1619.33,1627.35,3512016,3512016,0.0021721606537403455,1647.74
999999,2002-09-11,1645.93,1647.74,1641.4,1650.09,4352776,4352776,0.013733962882493664,1624.56
999999,2002-09-12,1619.94,1624.56,1614.6,1631.67,3428518,3428518,-0.014268478849657793,1625.76
999999,2002-09-13,1624.5,1625.76,1621.42,1626.07,3061824,3061824,7.381163271331842E-4,1604.08
999999,2002-09-16,1624.13,1604.08,1598.74,1624.14,4438231,4438231,-0.01351553538476888,1604.88
999999,2002-09-17,1603.46,1604.88,1593.98,1612.02,4285329,4285329,4.984796371069375E-4,1594.58
999999,2002-09-18,1603.61,1594.58,1593.53,1605.22,3426916,3426916,-0.006459381153658131,1619.35
999999,2002-09-19,1593.57,1619.35,1585.07,1623.65,5505084,5505084,0.015296260845400922,1604.91
999999,2002-09-20,1618.2,1604.91,1602.89,1618.2,3485245,3485245,-0.008997389261703041,1602.59
999999,2002-09-23,1602.28,1602.59,1597.29,1604.3,2497117,2497117,-0.0014476566058693513,1596.73
999999,2002-09-24,1602.2,1596.73,1594.28,1602.29,3175032,3175032,-0.003670000563651901,1597.84
999999,2002-09-25,1595.81,1597.84,1590.49,1602.35,3576562,3576562,6.94687828568505E-4,1587.65
999999,2002-09-26,1597.85,1587.65,1586.53,1599.98,4053378,4053378,-0.006418291185084765,1581.62
999999,2002-09-27,1587.24,1581.62,1577.53,1591.84,3905580,3905580,-0.00381254662940542,1562.99
999999,2002-10-08,1577.05,1562.99,1558.48,1577.05,2623791,2623791,-0.011913064063109739,1535.37
999999,2002-10-09,1570.65,1535.37,1534.91,1571.52,16939412,16939412,-0.01799566228335848,1530.41
999999,2002-10-10,1532.18,1530.41,1528.35,1542.56,5087010,5087010,-0.0032409615723889736,1524.05
999999,2002-10-11,1532.14,1524.05,1521.91,1536.87,6107086,6107086,-0.004173091434008154,1531.68
999999,2002-10-14,1522.87,1531.68,1509.14,1532.63,5496464,5496464,0.004974929489188419,1524.73
999999,2002-10-15,1531.58,1524.73,1522.1,1534.58,3741746,3741746,-0.0045581840719340775,1537.39
999999,2002-10-16,1524.91,1537.39,1524.91,1548.53,4996202,4996202,0.008234735493271117,1513.1
999999,2002-10-17,1537.96,1513.1,1511.4,1538.79,4168962,4168962,-0.016053135946071106,1519.54
999999,2002-10-18,1511.18,1519.54,1500.54,1523.83,4087333,4087333,0.004238124695631609,1524.93
999999,2002-10-21,1519.2,1524.93,1512.33,1525.26,3456682,3456682,0.0035345884729135763,1548.1
999999,2002-10-22,1525.08,1548.1,1525.06,1553.86,6481898,6481898,0.014973192946192001,1548.96
999999,2002-10-23,1549.77,1548.96,1539.48,1550.09,4729964,4729964,5.552112385085007E-4,1536.52
999999,2002-10-24,1549.79,1536.52,1535.9,1550.43,4422759,4422759,-0.008096217426392143,1520.31
999999,2002-10-25,1535.8,1520.31,1517.42,1542.59,5292811,5292811,-0.010662299136360373,1502.72
999999,2002-10-28,1518.09,1502.72,1500.01,1518.6,5082703,5082703,-0.011712095400340655,1510.88
999999,2002-10-29,1501.38,1510.88,1488.68,1511.77,4645929,4645929,0.005407444668008096,1509.71
999999,2002-10-30,1511.11,1509.71,1498.45,1513.46,3748566,3748566,-7.749832749336447E-4,1507.5
999999,2002-10-31,1510.03,1507.5,1506.0,1521.87,3579218,3579218,-0.0014660033167496096,1510.76
999999,2002-11-01,1507.38,1510.76,1498.21,1511.09,3581795,3581795,0.002157854324975503,1531.84
999999,2002-11-04,1516.22,1531.84,1515.07,1532.23,4908305,4908305,0.013761228326718148,1558.24
999999,2002-11-05,1533.81,1558.24,1532.29,1565.23,11900346,11900346,0.01694219119006064,1552.56
999999,2002-11-06,1558.91,1552.56,1548.73,1559.22,6479494,6479494,-0.0036584737465863246,1554.24
999999,2002-11-07,1554.04,1554.24,1546.27,1559.82,6406282,6406282,0.0010809141445337037,1522.19
999999,2002-11-08,1570.0,1522.19,1517.39,1573.1,9401244,9401244,-0.021055190219354977,1504.4
999999,2002-11-11,1519.6,1504.4,1501.99,1526.13,4398727,4398727,-0.011818665248604076,1485.91
999999,2002-11-12,1504.58,1485.91,1481.16,1517.72,8063699,8063699,-0.012443553108869318,1490.46
999999,2002-11-13,1483.71,1490.46,1461.26,1491.24,6400307,6400307,0.0030527488158018025,1460.8
999999,2002-11-14,1488.91,1460.8,1459.71,1489.14,5316643,5316643,-0.02031078860898143,1463.69
999999,2002-11-15,1455.98,1463.69,1451.39,1481.22,6004439,6004439,0.0019812938532066835,1451.29
999999,2002-11-18,1463.72,1451.29,1447.49,1468.32,4122236,4122236,-0.008544122814875104,1462.17
999999,2002-11-19,1450.7,1462.17,1441.73,1464.76,4228376,4228376,0.007440995233112503,1425.84
999999,2002-11-20,1459.21,1425.84,1423.8,1459.21,5693872,5693872,-0.025479717219323458,1390.63
999999,2002-11-21,1421.23,1390.63,1389.29,1421.23,6827938,6827938,-0.025319459525538646,1395.5
999999,2002-11-22,1392.57,1395.5,1375.54,1409.0,6767399,6767399,0.0034897886062342466,1398.44
999999,2002-11-25,1393.34,1398.44,1383.09,1403.51,4458813,4458813,0.0021023426103372717,1371.17
999999,2002-11-26,1398.44,1371.17,1371.01,1408.79,5322511,5322511,-0.019888124740185375,1378.75
999999,2002-11-27,1365.82,1378.75,1353.14,1384.0,7257235,7257235,0.005504986400725235,1417.53
999999,2002-11-28,1378.14,1417.53,1372.38,1417.85,7946341,7946341,0.027350391173379035,1434.18
999999,2002-11-29,1420.43,1434.18,1409.2,1450.19,15064713,15064713,0.011616394037010752,1395.68
999999,2002-12-02,1432.03,1395.68,1394.91,1432.03,6695143,6695143,-0.027592284764415904,1408.84
999999,2002-12-03,1391.72,1408.84,1388.51,1409.89,5220098,5220098,0.009348116180687548,1414.45
999999,2002-12-04,1414.89,1414.45,1406.61,1432.9,7696891,7696891,0.003966205945774065,1404.88
999999,2002-12-05,1411.89,1404.88,1395.08,1411.89,4782470,4782470,-0.006811969705597585,1405.53
999999,2002-12-06,1404.93,1405.53,1396.2,1417.0,3817211,3817211,4.553442473656718E-4,1400.87
999999,2002-12-09,1404.51,1400.87,1395.93,1410.79,3283262,3283262,-0.003326504243791417,1383.84
999999,2002-12-10,1400.56,1383.84,1383.57,1406.9,5177533,5177533,-0.012306335992600281,1379.19
999999,2002-12-11,1381.4,1379.19,1367.31,1383.15,4427200,4427200,-0.003364293534610802,1383.91
999999,2002-12-12,1378.82,1383.91,1378.81,1399.77,4379944,4379944,0.0034106264135673756,1396.9
999999,2002-12-13,1375.78,1396.9,1367.93,1401.6,5598028,5598028,0.009299162431097435,1408.52
999999,2002-12-16,1397.72,1408.52,1392.89,1409.94,6490986,6490986,0.008249794110129703,1416.1
999999,2002-12-17,1409.17,1416.1,1403.58,1418.2,5818918,5818918,0.0053527293270248764,1411.72
999999,2002-12-18,1416.67,1411.72,1409.83,1424.48,6354158,6354158,-0.003102598248944466,1413.6
999999,2002-12-19,1411.28,1413.6,1402.64,1414.29,4825847,4825847,0.0013299377475947099,1427.94
999999,2002-12-20,1414.34,1427.94,1410.46,1431.36,6343387,6343387,0.010042438757931108,1430.2
999999,2002-12-23,1429.95,1430.2,1429.29,1439.85,6385502,6385502,0.00158019857362606,1430.83
999999,2002-12-24,1429.53,1430.83,1420.38,1431.12,5306864,5306864,4.403038795663229E-4,1421.52
999999,2002-12-25,1431.59,1421.52,1420.93,1433.79,5434680,5434680,-0.0065493274804434305,1384.15
999999,2002-12-26,1419.96,1384.15,1382.36,1420.0,8652098,8652098,-0.02699129429613835,1382.97
999999,2002-12-27,1379.33,1382.97,1367.85,1389.33,6857979,6857979,-8.532361511819227E-4,1366.36
999999,2002-12-30,1379.74,1366.36,1358.43,1379.75,6347283,6347283,-0.012156386311074774,1357.65
999999,2002-12-31,1364.97,1357.65,1348.71,1370.53,6505833,6505833,-0.006415497366773328,1320.63
999999,2003-01-02,1347.43,1320.63,1317.47,1351.34,5065689,5065689,-0.028032075600281668,1319.87
999999,2003-01-03,1317.58,1319.87,1312.8,1323.63,3649264,3649264,-5.758142847403292E-4,1334.68
999999,2003-01-06,1319.69,1334.68,1311.68,1334.89,5850538,5850538,0.011096292744328358,1332.06
999999,2003-01-07,1335.63,1332.06,1326.19,1346.82,6547075,6547075,-0.001966878368842333,1372.07
999999,2003-01-08,1331.44,1372.07,1330.45,1373.12,8477338,8477338,0.029160319808756108,1397.38
999999,2003-01-09,1374.62,1397.38,1365.37,1402.29,16185725,16185725,0.018119623867523624,1384.86
999999,2003-01-10,1398.38,1384.86,1384.63,1411.37,14639155,14639155,-0.009040625045131067,1386.31
999999,2003-01-13,1381.87,1386.31,1378.65,1391.19,7876154,7876154,0.0010531554991308123,1466.85
999999,2003-01-14,1386.9,1466.85,1386.59,1476.91,31777116,31777116,0.05490677301700922,1459.92
999999,2003-01-15,1477.45,1459.92,1448.27,1485.8,32540106,32540106,-0.004746835443037862,1485.62
999999,2003-01-16,1458.87,1485.62,1454.55,1486.06,21343312,21343312,0.01729917475532089,1478.68
999999,2003-01-17,1488.27,1478.68,1472.96,1492.72,18593388,18593388,-0.004693375172450988,1482.68
999999,2003-01-20,1475.71,1482.68,1458.12,1482.94,14023572,14023572,0.0027045620093344423,1454.89
999999,2003-01-21,1485.87,1454.89,1454.61,1489.55,13157731,13157731,-0.019101100426836368,1460.53
999999,2003-01-22,1448.83,1460.53,1446.35,1463.94,10258188,10258188,0.0038616118806185924,1450.62
999999,2003-01-23,1460.25,1450.62,1448.7,1470.33,9765087,9765087,-0.006831561677076066,1479.07
999999,2003-01-24,1449.5,1479.07,1448.01,1483.56,13133690,13133690,0.01923505986870131,1496.16
999999,2003-01-27,1481.61,1496.16,1480.97,1500.38,11974432,11974432,0.011422575125655107,1500.64
999999,2003-01-28,1497.1,1500.64,1489.17,1502.43,8892044,8892044,0.0029853928990297594,1499.81
999999,2003-01-29,1501.29,1499.81,1498.37,1508.59,9905540,9905540,-5.467359198832943E-4,1480.17
999999,2003-02-10,1499.17,1480.17,1477.52,1499.64,6672526,6672526,-0.013275502138267808,1492.76
999999,2003-02-11,1478.05,1492.76,1476.87,1492.89,5374874,5374874,0.008440740641496228,1510.67
999999,2003-02-12,1493.25,1510.67,1486.31,1510.98,9256052,9256052,0.011855666690938512,1504.34
999999,2003-02-13,1512.29,1504.34,1502.43,1519.29,11063295,11063295,-0.004207825358629136,1510.95
999999,2003-02-14,1503.37,1510.95,1500.98,1515.26,8174310,8174310,0.004374731129421971,1496.52
999999,2003-02-17,1510.64,1496.52,1490.92,1514.64,9384170,9384170,-0.00964237029909394,1496.47
999999,2003-02-18,1495.14,1496.47,1488.83,1500.29,6594280,6594280,-3.341196281913739E-5,1510.8
999999,2003-02-19,1496.65,1510.8,1490.02,1511.13,8352745,8352745,0.009491660047656817,1509.49
999999,2003-02-20,1513.01,1509.49,1507.23,1517.77,8136326,8136326,-8.744675353927064E-4,1478.87
999999,2003-02-21,1508.08,1478.87,1476.42,1508.13,9751429,9751429,-0.0206982358151833,1481.94
999999,2003-02-24,1476.07,1481.94,1474.47,1488.07,6392791,6392791,0.0020716088370650388,1511.28
999999,2003-02-25,1481.11,1511.28,1481.11,1511.65,9689512,9689512,0.019414006669842727,1513.18
999999,2003-02-26,1513.49,1513.18,1506.55,1515.46,6907909,6907909,0.0012556338307406197,1513.7
999999,2003-02-27,1514.02,1513.7,1508.75,1524.75,7603758,7603758,3.501354297416745E-4,1511.93
999999,2003-02-28,1512.86,1511.93,1501.42,1514.5,6465782,6465782,-0.0011706891192052422,1525.48
999999,2003-03-03,1511.58,1525.48,1511.05,1525.7,8775378,8775378,0.00888245011406243,1524.3
999999,2003-03-04,1527.45,1524.3,1517.86,1529.75,7953502,7953502,-7.741258282490741E-4,1517.18
999999,2003-03-05,1524.08,1517.18,1508.25,1524.12,6737548,6737548,-0.0046929171225562494,1498.34
999999,2003-03-06,1516.6,1498.34,1494.24,1517.35,8454384,8454384,-0.012573915132747004,1493.09
999999,2003-03-07,1495.69,1493.09,1489.38,1502.43,7055804,7055804,-0.003516197951898412,1468.92
999999,2003-03-10,1492.21,1468.92,1467.64,1496.16,7470472,7470472,-0.016454265719031563,1469.55
999999,2003-03-11,1467.55,1469.55,1463.58,1473.95,5155646,5155646,4.2870266408076064E-4,1475.01
999999,2003-03-12,1468.75,1475.01,1458.5,1475.29,5293373,5293373,0.003701669819187691,1464.65
999999,2003-03-13,1475.04,1464.65,1463.33,1477.86,5328616,5328616,-0.007073362236711774,1466.04
999999,2003-03-14,1464.99,1466.04,1461.35,1471.5,4959301,4959301,9.481323838366434E-4,1469.27
999999,2003-03-17,1465.14,1469.27,1453.37,1469.53,6323703,6323703,0.0021983706194232634,1459.89
999999,2003-03-18,1468.99,1459.89,1458.98,1478.99,5976709,5976709,-0.006425141620258979,1469.96
999999,2003-03-19,1458.58,1469.96,1452.59,1475.84,6622178,6622178,0.006850526544939955,1464.54
999999,2003-03-20,1469.66,1464.54,1460.8,1477.25,6756814,6756814,-0.0037008207355211007,1474.66
999999,2003-03-21,1464.18,1474.66,1461.92,1475.81,5340645,5340645,0.006862598836342017,1477.77
999999,2003-03-24,1474.59,1477.77,1470.44,1477.97,4727054,4727054,0.0021045223546288664,1462.4
999999,2003-03-25,1478.05,1462.4,1461.75,1478.41,5722313,5722313,-0.010510120350109333,1456.27
999999,2003-03-26,1461.32,1456.27,1452.89,1465.43,5582878,5582878,-0.004209384248800092,1499.35
999999,2003-03-27,1455.44,1499.35,1447.01,1507.67,13495380,13495380,0.028732450728649033,1491.94
999999,2003-03-28,1498.45,1491.94,1488.6,1508.26,13165153,13165153,-0.004966687668404798,1510.58
999999,2003-03-31,1491.39,1510.58,1490.99,1511.22,10509385,10509385,0.012339631135060621,1522.55
999999,2003-04-01,1513.0,1522.55,1508.84,1525.23,13331738,13331738,0.007861810777971184,1521.32
999999,2003-04-02,1522.49,1521.32,1516.79,1525.77,9790969,9790969,-8.085084005994914E-4,1511.73
999999,2003-04-03,1521.36,1511.73,1510.51,1522.67,8299641,8299641,-0.006343725400699806,1521.13
999999,2003-04-04,1510.22,1521.13,1509.61,1521.78,9054018,9054018,0.006179616469335356,1515.13
999999,2003-04-07,1521.9,1515.13,1512.5,1530.37,11865766,11865766,-0.003960056232798505,1520.55
999999,2003-04-08,1515.65,1520.55,1513.23,1523.95,14941930,14941930,0.0035644996876129332,1543.67
999999,2003-04-09,1519.98,1543.67,1510.34,1545.34,28844480,28844480,0.014977294369910743,1551.18
999999,2003-04-10,1546.51,1551.18,1541.29,1559.87,32117164,32117164,0.004841475521860771,1576.86
999999,2003-04-11,1552.0,1576.86,1548.53,1581.7,29422312,29422312,0.016285529469959183,1616.07
999999,2003-04-14,1581.38,1616.07,1581.2,1616.65,36572400,36572400,0.02426256288403351,1631.47
999999,2003-04-15,1619.95,1631.47,1606.73,1632.09,32116772,32116772,0.00943933998173432,1606.24
999999,2003-04-16,1633.53,1606.24,1598.83,1649.6,39099124,39099124,-0.015707490785934867,1613.6
999999,2003-04-17,1606.23,1613.6,1595.63,1621.23,28400576,28400576,0.004561229548834841,1603.08
999999,2003-04-18,1616.91,1603.08,1596.67,1620.81,24447294,24447294,-0.006568605434538496,1571.71
999999,2003-04-21,1598.5,1571.71,1557.12,1598.58,21553214,21553214,-0.01995279027301468,1568.69
999999,2003-04-22,1570.57,1568.69,1563.59,1575.8,11202840,11202840,-0.0019251732337172939,1541.96
999999,2003-04-23,1568.13,1541.96,1540.07,1569.79,15537422,15537422,-0.017335080028016304,1503.59
999999,2003-04-24,1538.58,1503.59,1492.9,1542.11,19574358,19574358,-0.02551892470686831,1487.15
999999,2003-04-25,1501.57,1487.15,1481.07,1513.33,12085385,12085385,-0.011054701946676413,1537.69
999999,2003-04-28,1483.47,1537.69,1473.27,1538.59,23881940,23881940,0.032867483042745914,1509.31
999999,2003-04-29,1535.88,1509.31,1508.32,1535.88,18539428,18539428,-0.018803294220537933,1521.44
999999,2003-04-30,1511.15,1521.44,1510.6,1539.57,18898410,18898410,0.007972710064149824,1531.87
999999,2003-05-12,1522.98,1531.87,1511.87,1536.89,15497408,15497408,0.006802143785046934,1485.31
999999,2003-05-13,1533.08,1485.31,1481.74,1534.8,22539508,22539508,-0.03134699153712016,1522.92
999999,2003-05-14,1480.11,1522.92,1477.25,1523.32,18176062,18176062,0.024702545110708452,1555.29
999999,2003-05-15,1524.5,1555.29,1516.43,1555.56,22898624,22898624,0.020806409094123863,1554.45
999999,2003-05-16,1555.91,1554.45,1543.17,1560.72,16035488,16035488,-5.33950915114624E-4,1555.45
999999,2003-05-19,1557.29,1555.45,1546.75,1563.11,13477658,13477658,6.429007682664181E-4,1535.52
999999,2003-05-20,1553.69,1535.52,1530.67,1553.84,11330971,11330971,-0.012979316453058288,1533.48
999999,2003-05-21,1534.6,1533.48,1530.05,1547.31,9087032,9087032,-0.0013303075358008997,1546.11
999999,2003-05-22,1532.19,1546.11,1522.19,1546.39,9593902,9593902,0.008168888371461205,1560.95
999999,2003-05-23,1547.16,1560.95,1547.09,1571.69,18271094,18271094,0.009507030974727023,1569.51
999999,2003-05-26,1563.2,1569.51,1561.04,1574.39,15253620,15253620,0.005453931481800018,1568.34
999999,2003-05-27,1572.31,1568.34,1558.13,1575.63,14167937,14167937,-7.460117066452891E-4,1551.81
999999,2003-05-28,1569.33,1551.81,1549.06,1576.62,15106377,15106377,-0.010652077251725388,1568.16
999999,2003-05-29,1549.05,1568.16,1543.34,1568.54,14814318,14814318,0.010419855116824906,1576.26
999999,2003-05-30,1570.92,1576.26,1567.28,1581.61,16146876,16146876,0.005138746145940333,1576.53
999999,2003-06-02,1577.99,1576.53,1564.61,1578.87,11668303,11668303,1.7126220243191174E-4,1562.24
999999,2003-06-03,1577.08,1562.24,1561.08,1582.41,11103011,11103011,-0.009147122081114274,1574.11
999999,2003-06-04,1560.67,1574.11,1546.62,1574.77,14275343,14275343,0.007540769069505874,1556.25
999999,2003-06-05,1575.31,1556.25,1555.45,1575.64,11849873,11849873,-0.01147630522088347,1538.92
999999,2003-06-06,1553.19,1538.92,1538.1,1557.76,10520040,10520040,-0.0112611441790346,1530.21
999999,2003-06-09,1536.27,1530.21,1527.83,1548.14,9827438,9827438,-0.005685494147862088,1538.76
999999,2003-06-10,1529.53,1538.76,1529.52,1541.39,6790688,6790688,0.005556422054121471,1565.84
999999,2003-06-11,1540.72,1565.84,1540.7,1566.9,13117542,13117542,0.0172942318499974,1562.11
999999,2003-06-12,1566.92,1562.11,1556.53,1569.13,8207298,8207298,-0.0023877959938800844,1566.77
999999,2003-06-13,1562.61,1566.77,1560.3,1572.41,9781258,9781258,0.0029742719097251556,1559.7
999999,2003-06-16,1568.19,1559.7,1555.37,1569.55,8040941,8040941,-0.004526511508623418,1557.18
999999,2003-06-17,1559.12,1557.18,1552.43,1564.94,7213346,7213346,-0.0016247318871292803,1553.88
999999,2003-06-18,1556.89,1553.88,1552.83,1565.92,8728932,8728932,-0.002123716117074648,1538.75
999999,2003-06-19,1554.02,1538.75,1530.38,1557.38,9937411,9937411,-0.009826157595450783,1529.47
999999,2003-06-20,1537.5,1529.47,1528.3,1542.42,6648795,6648795,-0.006067461277435957,1511.36
999999,2003-06-23,1524.58,1511.36,1509.43,1524.91,7339544,7339544,-0.011975968663984846,1512.43
999999,2003-06-24,1509.11,1512.43,1504.72,1515.84,6369449,6369449,7.008588827252651E-4,1502.08
999999,2003-06-25,1512.49,1502.08,1498.96,1515.92,6822326,6822326,-0.0068904452492544585,1515.38
999999,2003-06-26,1500.34,1515.38,1486.08,1517.21,9300099,9300099,0.00877667647718736,1497.05
999999,2003-06-27,1516.81,1497.05,1494.44,1516.87,7687068,7687068,-0.012237400220433478,1486.02
999999,2003-06-30,1493.69,1486.02,1483.69,1500.97,5780420,5780420,-0.00742251113713138,1484.7
999999,2003-07-01,1485.52,1484.7,1482.82,1502.57,6633158,6633158,-8.890684986865605E-4,1499.68
999999,2003-07-02,1485.44,1499.68,1477.87,1499.97,6749175,6749175,0.009988797610156846,1504.44
999999,2003-07-03,1501.9,1504.44,1497.74,1507.71,6513916,6513916,0.0031573209965169765,1502.35
999999,2003-07-04,1504.6,1502.35,1497.46,1510.17,6312989,6312989,-0.001391153858954402,1501.48
999999,2003-07-07,1500.85,1501.48,1490.97,1503.81,5951198,5951198,-5.794282974131463E-4,1512.02
999999,2003-07-08,1501.62,1512.02,1500.98,1513.55,6646682,6646682,0.006964193595322795,1503.31
999999,2003-07-09,1512.34,1503.31,1499.34,1513.28,5481261,5481261,-0.005787229513540152,1531.93
999999,2003-07-10,1503.51,1531.93,1501.71,1532.19,13329219,13329219,0.018675788058201175,1528.85
999999,2003-07-11,1532.64,1528.85,1523.24,1535.97,8742444,8742444,-0.0020080452627793204,1521.41
999999,2003-07-14,1528.39,1521.41,1519.12,1529.33,6120112,6120112,-0.004890200537659031,1525.44
999999,2003-07-15,1521.56,1525.44,1516.89,1531.0,7112900,7112900,0.0026418607090413077,1529.49
999999,2003-07-16,1525.5,1529.49,1520.41,1529.82,7085177,7085177,0.0026479414706862773,1539.36
999999,2003-07-17,1529.97,1539.36,1529.36,1540.19,12873544,12873544,0.006411755534767625,1507.16
999999,2003-07-18,1539.05,1507.16,1506.49,1539.06,11380174,11380174,-0.021364685899307186,1495.89
999999,2003-07-21,1501.39,1495.89,1483.57,1504.71,10109184,10109184,-0.0075406614122696,1498.48
999999,2003-07-22,1499.89,1498.48,1485.46,1510.31,8850905,8850905,0.0017350915594468454,1502.15
999999,2003-07-23,1499.31,1502.15,1491.66,1505.31,6846210,6846210,0.0024365076723363724,1493.45
999999,2003-07-24,1503.06,1493.45,1491.2,1503.38,6494278,6494278,-0.005825437744819074,1477.65
999999,2003-07-25,1494.58,1477.65,1471.29,1502.64,14458264,14458264,-0.010692653876086998,1470.39
999999,2003-07-28,1474.74,1470.39,1464.87,1474.74,6522745,6522745,-0.004937465570358878,1477.3
999999,2003-07-29,1470.39,1477.3,1469.93,1480.58,5497813,5497813,0.004670683002775241,1479.65
999999,2003-07-30,1477.41,1479.65,1468.82,1483.07,6552082,6552082,0.0015949717838678926,1476.74
999999,2003-07-31,1480.01,1476.74,1474.14,1482.6,5565849,5565849,-0.001970556766932623,1476.97
999999,2003-08-01,1476.47,1476.97,1464.98,1478.36,6298085,6298085,1.5572421917846549E-4,1494.36
999999,2003-08-04,1476.82,1494.36,1471.89,1494.42,7451970,7451970,0.011643780615112734,1494.31
999999,2003-08-05,1494.49,1494.31,1488.97,1497.01,5691341,5691341,-3.346025925005824E-5,1486.25
999999,2003-08-06,1493.03,1486.25,1482.69,1493.39,5508649,5508649,-0.005423044575273302,1487.37
999999,2003-08-07,1485.74,1487.37,1485.06,1497.1,5672162,5672162,7.530069854843723E-4,1471.27
999999,2003-08-08,1487.17,1471.27,1468.44,1487.41,7130078,7130078,-0.010942926859108056,1474.41
999999,2003-08-11,1469.26,1474.41,1462.72,1474.72,4533117,4533117,0.0021296654254922987,1479.28
999999,2003-08-12,1473.99,1479.28,1472.39,1484.58,4075156,4075156,0.003292142123194994,1465.83
999999,2003-08-13,1479.67,1465.83,1465.06,1481.11,4722498,4722498,-0.00918251093237281,1455.9
999999,2003-08-14,1464.38,1455.9,1451.61,1475.02,7064503,7064503,-0.006820523387595189,1450.2
999999,2003-08-15,1454.68,1450.2,1447.11,1457.63,6682510,6682510,-0.003930492345883357,1445.09
999999,2003-08-18,1449.67,1445.09,1442.48,1451.67,4995868,4995868,-0.0035361119376648704,1449.71
999999,2003-08-19,1444.66,1449.71,1444.23,1453.45,4658548,4658548,0.0031868442654048867,1441.66
999999,2003-08-20,1449.5,1441.66,1432.75,1450.47,5563703,5563703,-0.005583840850131067,1441.09
999999,2003-08-21,1441.78,1441.09,1434.31,1442.86,5794253,5794253,-3.955339361179133E-4,1438.88
999999,2003-08-22,1438.79,1438.88,1436.9,1446.28,5118951,5118951,-0.0015359168241964646,1422.18
999999,2003-08-25,1434.21,1422.18,1419.26,1434.21,5632052,5632052,-0.01174956756528712,1425.21
999999,2003-08-26,1420.85,1425.21,1417.83,1428.41,4924593,4924593,0.002133018993692132,1425.36
